{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9963999999999995, 'pitch': 4.90625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.18000000000000002, 'dpitch': -4.6875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.99592, 'pitch': 4.89375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.19200000000000003, 'dpitch': -5.0, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.99541, 'pitch': 4.8804687499999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.20400000000000004, 'dpitch': -5.3125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.99487, 'pitch': 4.86640625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.21600000000000005, 'dpitch': -5.625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9943, 'pitch': 4.8515625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.22800000000000006, 'dpitch': -5.9375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9937, 'pitch': 4.8359375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.24000000000000007, 'dpitch': -6.25, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9930699999999995, 'pitch': 4.81953125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.25200000000000006, 'dpitch': -6.5625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.99241, 'pitch': 4.8023437499999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.26400000000000007, 'dpitch': -6.875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.99172, 'pitch': 4.784375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.2760000000000001, 'dpitch': -7.1875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.991, 'pitch': 4.765625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.2880000000000001, 'dpitch': -7.5, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.99025, 'pitch': 4.74609375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.3000000000000001, 'dpitch': -7.8125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.98947, 'pitch': 4.72578125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.3120000000000001, 'dpitch': -8.125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.988659999999999, 'pitch': 4.7046874999999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.3240000000000001, 'dpitch': -8.4375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.987819999999999, 'pitch': 4.6828125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.33600000000000013, 'dpitch': -8.75, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.986949999999999, 'pitch': 4.66015625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.34800000000000014, 'dpitch': -9.0625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.98605, 'pitch': 4.63671875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.36000000000000015, 'dpitch': -9.375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.985119999999999, 'pitch': 4.6125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.37200000000000016, 'dpitch': -9.6875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.984159999999999, 'pitch': 4.5874999999999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.3840000000000002, 'dpitch': -10.0, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.983169999999999, 'pitch': 4.56171875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.3960000000000002, 'dpitch': -10.3125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.98215, 'pitch': 4.53515625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.4080000000000002, 'dpitch': -10.625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9811, 'pitch': 4.5078125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.4200000000000002, 'dpitch': -10.9375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.98002, 'pitch': 4.4796875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.4320000000000002, 'dpitch': -11.25, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.97891, 'pitch': 4.4507812499999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.44400000000000023, 'dpitch': -11.5625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.97777, 'pitch': 4.42109375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.45600000000000024, 'dpitch': -11.875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9765999999999995, 'pitch': 4.390625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.46800000000000025, 'dpitch': -12.1875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9754, 'pitch': 4.359375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.48000000000000026, 'dpitch': -12.5, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.97417, 'pitch': 4.32734375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.49200000000000027, 'dpitch': -12.8125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.97291, 'pitch': 4.2945312499999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5040000000000002, 'dpitch': -13.125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.97162, 'pitch': 4.2609375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5160000000000002, 'dpitch': -13.4375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9703, 'pitch': 4.2265625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5280000000000002, 'dpitch': -13.75, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9689499999999995, 'pitch': 4.19140625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5400000000000003, 'dpitch': -14.0625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.967569999999999, 'pitch': 4.15546875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5520000000000003, 'dpitch': -14.375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9661599999999995, 'pitch': 4.1187499999999995, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5640000000000003, 'dpitch': -14.6875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.96472, 'pitch': 4.08125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5760000000000003, 'dpitch': -15.0, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9632499999999995, 'pitch': 4.04296875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.5880000000000003, 'dpitch': -15.3125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -125.0, 'torquey': -4.8, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.961749999999999, 'pitch': 4.00390625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6000000000000003, 'dpitch': -15.625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.960224630499999, 'pitch': 3.9646905517578124, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6101478000000004, 'dpitch': -15.686279296875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.958673891499999, 'pitch': 3.9253216552734376, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6202956000000004, 'dpitch': -15.74755859375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.957097782999999, 'pitch': 3.885799560546875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6304434000000004, 'dpitch': -15.808837890625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.955496304999999, 'pitch': 3.846124267578125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6405912000000005, 'dpitch': -15.8701171875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.953869457499999, 'pitch': 3.8062957763671874, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6507390000000005, 'dpitch': -15.931396484375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.952217240499999, 'pitch': 3.7663140869140626, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6608868000000006, 'dpitch': -15.99267578125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.950539653999999, 'pitch': 3.72617919921875, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6710346000000006, 'dpitch': -16.053955078125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.948836697999999, 'pitch': 3.68589111328125, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6811824000000006, 'dpitch': -16.115234375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.947108372499999, 'pitch': 3.6454498291015627, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.6913302000000007, 'dpitch': -16.176513671875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.945354677499999, 'pitch': 3.6048553466796878, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7014780000000007, 'dpitch': -16.23779296875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.943575612999999, 'pitch': 3.5641076660156252, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7116258000000008, 'dpitch': -16.299072265625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.941771178999999, 'pitch': 3.523206787109375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7217736000000008, 'dpitch': -16.3603515625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.939941375499999, 'pitch': 3.4821527099609377, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7319214000000008, 'dpitch': -16.421630859375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.938086202499999, 'pitch': 3.4409454345703128, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7420692000000009, 'dpitch': -16.48291015625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.936205659999999, 'pitch': 3.3995849609375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7522170000000009, 'dpitch': -16.544189453125, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.934299747999999, 'pitch': 3.3580712890625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.762364800000001, 'dpitch': -16.60546875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.932368466499999, 'pitch': 3.3164044189453126, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.772512600000001, 'dpitch': -16.666748046875, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9304118154999985, 'pitch': 3.2745843505859376, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.782660400000001, 'dpitch': -16.72802734375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.928429794999999, 'pitch': 3.232611083984375, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.7928082000000011, 'dpitch': -16.789306640625, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.9264224049999985, 'pitch': 3.190484619140625, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.8029560000000011, 'dpitch': -16.8505859375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
{'x': 0, 'y': 0, 'z': 10.0, 'roll': 4.924389645499999, 'pitch': 3.1482049560546876, 'yaw': 0.0, 'dx': 0, 'dy': 0, 'dz': 0.0, 'droll': -0.8131038000000012, 'dpitch': -16.911865234375, 'dyaw': 0.0, 'thrustx': 0, 'thrusty': 0, 'thrustz': 0, 'torquex': -24.51171875, 'torquey': -4.059119999999999, 'torquez': 0.0}
