Current Depth: -10, Current Depth Rate: 0.0, Thrust in z direction: -9.6, desired depth: -20, desired depth rate: -8.0
Current Depth: -18.35702652757871, Current Depth Rate: -3.637611725068578, Thrust in z direction: 2.3489887283110247, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.36612055689138, Current Depth Rate: -3.6317392532478006, Thrust in z direction: 2.334894795941158, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.375199905024502, Current Depth Rate: -3.625902016257948, Thrust in z direction: 2.334894795941158, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.384264660065146, Current Depth Rate: -3.620064779268095, Thrust in z direction: 2.320885427165512, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.393314822013316, Current Depth Rate: -3.6142625657001815, Thrust in z direction: 2.320885427165512, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.402350478427568, Current Depth Rate: -3.608460352132268, Thrust in z direction: 2.306960114602519, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.411371629307897, Current Depth Rate: -3.6026929518457615, Thrust in z direction: 2.306960114602519, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.42037836168751, Current Depth Rate: -3.5969255515592553, Thrust in z direction: 2.293118353914904, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.42937067556641, Current Depth Rate: -3.591192755674468, Thrust in z direction: 2.293118353914904, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.438348657455595, Current Depth Rate: -3.5854599597896804, Thrust in z direction: 2.279359643791414, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.44731230735507, Current Depth Rate: -3.579761560680202, Thrust in z direction: 2.279359643791414, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.45626171125677, Current Depth Rate: -3.5740631615707232, Thrust in z direction: 2.2656834859286654, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.465196869160696, Current Depth Rate: -3.5683989528559015, Thrust in z direction: 2.2656834859286654, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.474117866542837, Current Depth Rate: -3.5627347441410797, Thrust in z direction: 2.252089385013093, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.48302470340319, Current Depth Rate: -3.5571045206785468, Thrust in z direction: 2.252089385013093, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.491917464704883, Current Depth Rate: -3.551474297216014, Thrust in z direction: 2.238576848703014, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.500796150447922, Current Depth Rate: -3.5458778550942562, Thrust in z direction: 2.238576848703014, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.50966084508566, Current Depth Rate: -3.5402814129724987, Thrust in z direction: 2.225145387610796, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.51851154861809, Current Depth Rate: -3.534718549503472, Thrust in z direction: 2.225145387610796, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.52734834499185, Current Depth Rate: -3.529155686034445, Thrust in z direction: 2.2117945152851317, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.536171234206936, Current Depth Rate: -3.523626199746232, Thrust in z direction: 2.2117945152851317, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.544980299706303, Current Depth Rate: -3.518096713458019, Thrust in z direction: 2.198523748193421, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.553775541489948, Current Depth Rate: -3.512600404087536, Thrust in z direction: 2.198523748193421, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.562557042500167, Current Depth Rate: -3.5071040947170524, Thrust in z direction: 2.1853326057042604, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.57132480273696, Current Depth Rate: -3.5016407632027917, Thrust in z direction: 2.1853326057042604, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.580078904644967, Current Depth Rate: -3.496177431688531, Thrust in z direction: 2.1722206100700348, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.588819348224188, Current Depth Rate: -3.490746880163356, Thrust in z direction: 2.1722206100700348, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.597546215424597, Current Depth Rate: -3.485316328638181, Thrust in z direction: 2.159187286409615, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.606259506246193, Current Depth Rate: -3.479918360422157, Thrust in z direction: 2.159187286409615, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.61495930214725, Current Depth Rate: -3.474520392206133, Thrust in z direction: 2.1462321626911574, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.623645603127763, Current Depth Rate: -3.469154811799405, Thrust in z direction: 2.1462321626911574, desired depth: -20, desired depth rate: -1.685993589963502
Current Depth: -18.63231849015726, Current Depth Rate: -3.4637892313926772, Thrust in z direction: 2.8435728282221824, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.64097796323574, Current Depth Rate: -3.4566802993221217, Thrust in z direction: 2.8435728282221824, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.649619663984048, Current Depth Rate: -3.449571367251566, Thrust in z direction: 2.8265113912528492, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.658243592402176, Current Depth Rate: -3.442505088773434, Thrust in z direction: 2.8265113912528492, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.66684985512411, Current Depth Rate: -3.435438810295302, Thrust in z direction: 2.8095523229053323, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.675438452149848, Current Depth Rate: -3.4284149294880386, Thrust in z direction: 2.8095523229053323, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.684009489473567, Current Depth Rate: -3.4213910486807753, Thrust in z direction: 2.7926950089679, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.69256296709527, Current Depth Rate: -3.4144093111583556, Thrust in z direction: 2.7926950089679, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.701098990373165, Current Depth Rate: -3.407427573635936, Thrust in z direction: 2.775938838914093, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.709617559307254, Current Depth Rate: -3.4004877265386506, Thrust in z direction: 2.775938838914093, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.7181187786236, Current Depth Rate: -3.3935478794413654, Thrust in z direction: 2.759283205880608, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.726602648322206, Current Depth Rate: -3.386649671426664, Thrust in z direction: 2.759283205880608, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.735069272500773, Current Depth Rate: -3.3797514634119623, Thrust in z direction: 2.7427275066453247, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.743518651159302, Current Depth Rate: -3.372894644645349, Thrust in z direction: 2.7427275066453247, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.751950887770917, Current Depth Rate: -3.366037825878736, Thrust in z direction: 2.726271141605453, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.760365982335614, Current Depth Rate: -3.359222148024722, Thrust in z direction: 2.726271141605453, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.768764037705676, Current Depth Rate: -3.3524064701707084, Thrust in z direction: 2.70991351475582, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.777145053881103, Current Depth Rate: -3.3456316863838187, Thrust in z direction: 2.70991351475582, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.78550913309706, Current Depth Rate: -3.338856902596929, Thrust in z direction: 2.6936540336672845, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.793856275353555, Current Depth Rate: -3.332122767512761, Thrust in z direction: 2.6936540336672845, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.802186582272338, Current Depth Rate: -3.325388632428593, Thrust in z direction: 2.6774921094652813, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.81050005385341, Current Depth Rate: -3.3186949021549297, Thrust in z direction: 2.6774921094652813, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.8187967911088, Current Depth Rate: -3.3120011718812665, Thrust in z direction: 2.6614271568084895, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.8270767940385, Current Depth Rate: -3.305347603989245, Thrust in z direction: 2.6614271568084895, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.835340163048475, Current Depth Rate: -3.2986940360972237, Thrust in z direction: 2.6454585938676383, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.843586898138717, Current Depth Rate: -3.2920803896125546, Thrust in z direction: 2.6454585938676383, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.85181709911275, Current Depth Rate: -3.2854667431278854, Thrust in z direction: 2.6295858423044325, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.86003076597057, Current Depth Rate: -3.2788927785221245, Thrust in z direction: 2.6295858423044325, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.868227997916875, Current Depth Rate: -3.2723188139163635, Thrust in z direction: 2.613808327250606, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.876408794951665, Current Depth Rate: -3.265784293098237, Thrust in z direction: 2.613808327250606, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.884573255684412, Current Depth Rate: -3.25924977228011, Thrust in z direction: 2.598125477287102, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.892721380115113, Current Depth Rate: -3.2527544585868924, Thrust in z direction: 2.598125477287102, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.90085326626158, Current Depth Rate: -3.2462591448936746, Thrust in z direction: 2.5825367244233792, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.908968914123815, Current Depth Rate: -3.239802803082616, Thrust in z direction: 2.5825367244233792, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.91706842113152, Current Depth Rate: -3.2333464612715574, Thrust in z direction: 2.5670415040768386, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.9251517872847, Current Depth Rate: -3.2269288575113655, Thrust in z direction: 2.5670415040768386, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.933219109428478, Current Depth Rate: -3.2205112537511735, Thrust in z direction: 2.551639255052378, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.941270387562856, Current Depth Rate: -3.2141321556135427, Thrust in z direction: 2.551639255052378, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.94930571795189, Current Depth Rate: -3.207753057475912, Thrust in z direction: 2.536329419522064, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.95732510059558, Current Depth Rate: -3.201412233927107, Thrust in z direction: 2.536329419522064, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.965328631180398, Current Depth Rate: -3.195071410378302, Thrust in z direction: 2.521111443004932, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.973316309706345, Current Depth Rate: -3.1887686317707895, Thrust in z direction: 2.521111443004932, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.98128823128577, Current Depth Rate: -3.182465853163277, Thrust in z direction: 2.5059847743469024, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.98924439591868, Current Depth Rate: -3.17620089122741, Thrust in z direction: 2.5059847743469024, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -18.99718489814675, Current Depth Rate: -3.1699359292915426, Thrust in z direction: 2.4909488657008207, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.005109737969978, Current Depth Rate: -3.1637085571272907, Thrust in z direction: 2.4909488657008207, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.013019009362797, Current Depth Rate: -3.157481184963039, Thrust in z direction: 2.4760031725066165, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.020912712325206, Current Depth Rate: -3.1512911770317724, Thrust in z direction: 2.4760031725066165, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.028790940267786, Current Depth Rate: -3.145101169100506, Thrust in z direction: 2.4611471534715768, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.036653693190537, Current Depth Rate: -3.138948301216827, Thrust in z direction: 2.4611471534715768, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.044501063943578, Current Depth Rate: -3.1327954333331482, Thrust in z direction: 2.4463802705507476, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.05233305252691, Current Depth Rate: -3.126679482656771, Thrust in z direction: 2.4463802705507476, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.060149751233553, Current Depth Rate: -3.120563531980394, Thrust in z direction: 2.431701988927443, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.067951160063505, Current Depth Rate: -3.1144842770080756, Thrust in z direction: 2.431701988927443, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.075737370756023, Current Depth Rate: -3.108405022035757, Thrust in z direction: 2.4171117769938784, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.083508383311113, Current Depth Rate: -3.1023622425932724, Thrust in z direction: 2.4171117769938784, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.091264288917596, Current Depth Rate: -3.0963194631507878, Thrust in z direction: 2.4026091063319153, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.099005087575474, Current Depth Rate: -3.090312940384958, Thrust in z direction: 2.4026091063319153, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.106730869926437, Current Depth Rate: -3.084306417619128, Thrust in z direction: 2.3881934516939234, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.114441635970486, Current Depth Rate: -3.078335933989893, Thrust in z direction: 2.3881934516939234, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.12213747580546, Current Depth Rate: -3.072365450360658, Thrust in z direction: 2.3738642909837595, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.12981838943136, Current Depth Rate: -3.066430789633199, Thrust in z direction: 2.3738642909837595, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.137484466405443, Current Depth Rate: -3.0604961289057395, Thrust in z direction: 2.3596211052378573, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.145135706727707, Current Depth Rate: -3.054597076142645, Thrust in z direction: 2.3596211052378573, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.152772199418063, Current Depth Rate: -3.04869802337955, Thrust in z direction: 2.34546337860643, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.16039394447651, Current Depth Rate: -3.042834364933034, Thrust in z direction: 2.34546337860643, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.168001030388844, Current Depth Rate: -3.036970706486518, Thrust in z direction: 2.3313905983347913, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.17559345715506, Current Depth Rate: -3.0311422299906807, Thrust in z direction: 2.3313905983347913, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.183171312730035, Current Depth Rate: -3.0253137534948435, Thrust in z direction: 2.317402254744782, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.19073459711377, Current Depth Rate: -3.0195202478579817, Thrust in z direction: 2.317402254744782, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.198283397733416, Current Depth Rate: -3.01372674222112, Thrust in z direction: 2.3034978412163136, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.205817714588967, Current Depth Rate: -3.007967997618079, Thrust in z direction: 2.3034978412163136, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.213337634583013, Current Depth Rate: -3.0022092530150384, Thrust in z direction: 2.289676854169016, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.22084315771555, Current Depth Rate: -2.996485060879616, Thrust in z direction: 2.289676854169016, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.228334370367747, Current Depth Rate: -2.9907608687441933, Thrust in z direction: 2.2759387930440016, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.235811272539607, Current Depth Rate: -2.9850710217615832, Thrust in z direction: 2.2759387930440016, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.24327395009401, Current Depth Rate: -2.979381174778973, Thrust in z direction: 2.2622831602857376, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.25072240303096, Current Depth Rate: -2.9737254668782587, Thrust in z direction: 2.2622831602857376, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.258156716698156, Current Depth Rate: -2.968069758977544, Thrust in z direction: 2.248709461324023, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.265576891095602, Current Depth Rate: -2.9624479853242343, Thrust in z direction: 2.248709461324023, desired depth: -20, desired depth rate: -1.0941452078741918
Current Depth: -19.272983011058912, Current Depth Rate: -2.9568262116709243, Thrust in z direction: 2.850255144621664, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.28037507658809, Current Depth Rate: -2.9497005738093702, Thrust in z direction: 2.850255144621664, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.287749328022613, Current Depth Rate: -2.942574935947816, Thrust in z direction: 2.8331536137539346, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.295105765362482, Current Depth Rate: -2.9354920519134313, Thrust in z direction: 2.8331536137539346, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.302444495492267, Current Depth Rate: -2.9284091678790465, Thrust in z direction: 2.816154692071411, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.309765518411965, Current Depth Rate: -2.921368781148868, Thrust in z direction: 2.816154692071411, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.317068940364837, Current Depth Rate: -2.9143283944186895, Thrust in z direction: 2.7992577639189826, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.324354761350886, Current Depth Rate: -2.9073302500088922, Thrust in z direction: 2.7992577639189826, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.33162308697591, Current Depth Rate: -2.900332105599095, Thrust in z direction: 2.782462217335469, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.33887391723991, Current Depth Rate: -2.893375950055756, Thrust in z direction: 2.782462217335469, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.34610735711505, Current Depth Rate: -2.8864197945124173, Thrust in z direction: 2.765767444031456, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.35332340660133, Current Depth Rate: -2.8795053759023386, Thrust in z direction: 2.765767444031456, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.360522170041087, Current Depth Rate: -2.87259095729226, Thrust in z direction: 2.749172839367267, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.36770364743432, Current Depth Rate: -2.865718025193842, Thrust in z direction: 2.749172839367267, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.374867942497303, Current Depth Rate: -2.858845093095424, Thrust in z direction: 2.732677802331064, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.382015055230042, Current Depth Rate: -2.8520133985895963, Thrust in z direction: 2.732677802331064, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.389145088726515, Current Depth Rate: -2.845181704083769, Thrust in z direction: 2.716281735517078, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.396258042986723, Current Depth Rate: -2.838390999744976, Thrust in z direction: 2.716281735517078, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.403354020486084, Current Depth Rate: -2.8316002954061834, Thrust in z direction: 2.6999840451039754, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.4104330212246, Current Depth Rate: -2.8248503352934233, Thrust in z direction: 2.6999840451039754, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.417495147062834, Current Depth Rate: -2.8181003751806633, Thrust in z direction: 2.683784140833351, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.424540398000786, Current Depth Rate: -2.81139091482858, Thrust in z direction: 2.683784140833351, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.43156887528786, Current Depth Rate: -2.8046814544764964, Thrust in z direction: 2.6676814359883507, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.43858057892405, Current Depth Rate: -2.7980122508865257, Thrust in z direction: 2.6676814359883507, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.445575609551266, Current Depth Rate: -2.791343047296555, Thrust in z direction: 2.651675347372421, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.452553967169507, Current Depth Rate: -2.784713858928124, Thrust in z direction: 2.651675347372421, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.459515751816827, Current Depth Rate: -2.7780846705596933, Thrust in z direction: 2.6357652952881874, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.466460963493226, Current Depth Rate: -2.771495257321473, Thrust in z direction: 2.6357652952881874, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.47338970163653, Current Depth Rate: -2.7649058440832524, Thrust in z direction: 2.619950703516458, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.48030196624674, Current Depth Rate: -2.7583559673244613, Thrust in z direction: 2.619950703516458, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.48719785616505, Current Depth Rate: -2.7518060905656703, Thrust in z direction: 2.6042309992953596, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.494077371391466, Current Depth Rate: -2.7452955130674317, Thrust in z direction: 2.6042309992953596, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.500940610174133, Current Depth Rate: -2.738784935569193, Thrust in z direction: 2.588605613299587, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.507787572513056, Current Depth Rate: -2.7323134215359444, Thrust in z direction: 2.588605613299587, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.514618356066897, Current Depth Rate: -2.7258419075026956, Thrust in z direction: 2.57307397961979, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.521432960835654, Current Depth Rate: -2.719409222553646, Thrust in z direction: 2.57307397961979, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.52823148389204, Current Depth Rate: -2.7129765376045962, Thrust in z direction: 2.5576355357420706, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.53501392523605, Current Depth Rate: -2.706582448765241, Thrust in z direction: 2.5576355357420706, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.541780381357963, Current Depth Rate: -2.700188359925886, Thrust in z direction: 2.542289722527618, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.548530852257777, Current Depth Rate: -2.6938326356195668, Thrust in z direction: 2.542289722527618, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.555265433846827, Current Depth Rate: -2.6874769113132477, Thrust in z direction: 2.5270359841924526, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.56198412612511, Current Depth Rate: -2.6811593213527667, Thrust in z direction: 2.5270359841924526, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.568687024428492, Current Depth Rate: -2.6748417313922856, Thrust in z direction: 2.511873768287298, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.575374128756973, Current Depth Rate: -2.6685620469715676, Thrust in z direction: 2.511873768287298, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.582045533874403, Current Depth Rate: -2.6622823625508496, Thrust in z direction: 2.4968025256775745, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.58870123978078, Current Depth Rate: -2.6560403562366557, Thrust in z direction: 2.4968025256775745, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.59534134067137, Current Depth Rate: -2.6497983499224618, Thrust in z direction: 2.4818217105235094, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.601965836546178, Current Depth Rate: -2.643593795646153, Thrust in z direction: 2.4818217105235094, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.608574821035294, Current Depth Rate: -2.6373892413698443, Thrust in z direction: 2.4669307802603684, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.61516829413872, Current Depth Rate: -2.6312219144191933, Thrust in z direction: 2.4669307802603684, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.621746348924766, Current Depth Rate: -2.6250545874685423, Thrust in z direction: 2.452129195578806, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.62830898539344, Current Depth Rate: -2.6189242644795954, Thrust in z direction: 2.452129195578806, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.634856296054636, Current Depth Rate: -2.6127939414906485, Thrust in z direction: 2.4374164204053335, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.641388280908362, Current Depth Rate: -2.6067004004396352, Thrust in z direction: 2.4374164204053335, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.647905031909463, Current Depth Rate: -2.600606859388622, Thrust in z direction: 2.4227919218829017, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.654406549057935, Current Depth Rate: -2.594549879583915, Thrust in z direction: 2.4227919218829017, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.660892923756894, Current Depth Rate: -2.5884928997792076, Thrust in z direction: 2.4082551703516044, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.667364156006343, Current Depth Rate: -2.5824722618533285, Thrust in z direction: 2.4082551703516044, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.673820336660977, Current Depth Rate: -2.5764516239274493, Thrust in z direction: 2.393805639329494, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.680261465720797, Current Depth Rate: -2.5704671098291256, Thrust in z direction: 2.393805639329494, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.68668763349537, Current Depth Rate: -2.564482595730802, Thrust in z direction: 2.3794428054935177, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.6930988399847, Current Depth Rate: -2.558533988717068, Thrust in z direction: 2.3794428054935177, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.699495174956493, Current Depth Rate: -2.552585381703334, Thrust in z direction: 2.3651661486605557, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.70587663841075, Current Depth Rate: -2.5466724663316826, Thrust in z direction: 2.3651661486605557, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.71224331957658, Current Depth Rate: -2.5407595509600314, Thrust in z direction: 2.350975151768593, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.71859521845398, Current Depth Rate: -2.53488211308061, Thrust in z direction: 2.350975151768593, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.724932423736682, Current Depth Rate: -2.5290046752011883, Thrust in z direction: 2.3368693008579813, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.731254935424683, Current Depth Rate: -2.5231625019490433, Thrust in z direction: 2.3368693008579813, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.737562841679555, Current Depth Rate: -2.5173203286968984, Thrust in z direction: 2.3228480850528332, desired depth: -20, desired depth rate: -0.5816135911528705
Current Depth: -19.743856142501297, Current Depth Rate: -2.511513208484266, Thrust in z direction: 2.3228480850528332, desired depth: -20, desired depth rate: -0.5816135911528705
