4.995023068313449444e-01,-9.953909492869318643e-02,3.000516198066928708e-01,1.032665182089803624e-02,7.998149558998108866e-01,-3.701033146327077639e-02
4.983146404261895590e-01,-1.379948079061314448e-01,3.001829765222620572e-01,1.594767205180496958e-02,7.993485491261900222e-01,-5.627274789629384266e-02
4.967547343880227007e-01,-1.739872820124740427e-01,3.003706781108989587e-01,2.159655593565723564e-02,7.986901742805060378e-01,-7.540451063041468671e-02
4.948715662939225379e-01,-2.026473838873036615e-01,3.006129749300897602e-01,2.686697631122136193e-02,7.978486388602964441e-01,-9.290505423218245462e-02
4.927306377211589372e-01,-2.255394960158839668e-01,3.009061892074715860e-01,3.178007136559590773e-02,7.968394970651000442e-01,-1.089258387886736096e-01
4.903843553851846004e-01,-2.437182151248588613e-01,3.012468259917369662e-01,3.635134043878032739e-02,7.956769687308767880e-01,-1.235823159939081345e-01
4.878755082915176011e-01,-2.580524930432515074e-01,3.016315405189005650e-01,4.059538387204929266e-02,7.943741657172825876e-01,-1.369806635443736598e-01
4.852389981094741289e-01,-2.692508508312332349e-01,3.020571305724999434e-01,4.452615361542928973e-02,7.929431816938584676e-01,-1.492183660676766610e-01
4.825032937616798301e-01,-2.778913216390456187e-01,3.025205308814178373e-01,4.815711612408787867e-02,7.913951748734326941e-01,-1.603850476196581332e-01
4.796916160422489139e-01,-2.844455022200803596e-01,3.030188088070865926e-01,5.150135114876167736e-02,7.897404429864383069e-01,-1.705631928315887169e-01
4.768229038318377300e-01,-2.892981821298923895e-01,3.035491607855029250e-01,5.457160670420033860e-02,7.879884914844338395e-01,-1.798287812954439402e-01
4.739126021294681745e-01,-2.927633512464908883e-01,3.041089091658940591e-01,5.738032545783101901e-02,7.861480957660011981e-01,-1.882518497239377142e-01
4.709733047747562962e-01,-2.950972542321280701e-01,3.046954992160512132e-01,5.993965313878009404e-02,7.842273580881846673e-01,-1.958969934401598167e-01
4.680152786675211840e-01,-2.965090366505241382e-01,3.053064961531600230e-01,6.226143628087739412e-02,7.822337597232768003e-01,-2.028238163799534755e-01
4.650468913467686871e-01,-2.971694270232260737e-01,3.059395821197855581e-01,6.435721426292567715e-02,7.801742088383120111e-01,-2.090873369621827627e-01
4.620749597579181245e-01,-2.972178171677263836e-01,3.065925530655509990e-01,6.623820894119954172e-02,7.780550845083399336e-01,-2.147383557664937492e-01
4.591050347478802252e-01,-2.967680363272754973e-01,3.072633155218271739e-01,6.791531399462623353e-02,7.758822772207965013e-01,-2.198237898579535610e-01
4.561416331450470762e-01,-2.959130600927222798e-01,3.079498832736415337e-01,6.939908528483164363e-02,7.736612261842931160e-01,-2.243869777393897869e-01
4.531884270935416237e-01,-2.947288506589495483e-01,3.086503739430653814e-01,7.069973297076889707e-02,7.713969537187813641e-01,-2.284679582392384334e-01
4.502483985269452593e-01,-2.932774886996259434e-01,3.093630055037174253e-01,7.182711573780692360e-02,7.690940969736825839e-01,-2.321037261123716222e-01
4.473239652117435017e-01,-2.916097275725543780e-01,3.100860927482837481e-01,7.279073725077833679e-02,7.667569371949450874e-01,-2.353284667108955508e-01
4.444170836041937966e-01,-2.897670764508690211e-01,3.108180437311903188e-01,7.359974478107464413e-02,7.643894267401333265e-01,-2.381737717461424597e-01
4.415293327967094728e-01,-2.877834993069718905e-01,3.115573562075391600e-01,7.426292986167598587e-02,7.619952140218173575e-01,-2.406688378927543115e-01
4.386619830407877951e-01,-2.856868006360377965e-01,3.123026140876622447e-01,7.478873077109780831e-02,7.595776665431398511e-01,-2.428406497661001473e-01
4.358160516900458914e-01,-2.834997557250100719e-01,3.130524839245138469e-01,7.518523662343266911e-02,7.571398921750381872e-01,-2.447141486239692576e-01
4.329923488822092770e-01,-2.812410326054902709e-01,3.138057114488556620e-01,7.546019283691320079e-02,7.546847588118511529e-01,-2.463123879938719785e-01
4.301915148510099263e-01,-2.789259441296417785e-01,3.145611181649368704e-01,7.562100776068035601e-02,7.522149125306578643e-01,-2.476566773017211953e-01
4.274140504100318316e-01,-2.765670615141161970e-01,3.153175980172325810e-01,7.567476025383197691e-02,7.497327943694799268e-01,-2.487667144710784539e-01
4.246603418660173657e-01,-2.741747149119653226e-01,3.160741141368311191e-01,7.562820802902031625e-02,7.472406558302453483e-01,-2.496607083706345320e-01
4.219306813871373518e-01,-2.717574018550111270e-01,3.168296956742778780e-01,7.548779659264075181e-02,7.447405732040366377e-01,-2.503554919081658614e-01
4.192252836625364187e-01,-2.693221205622611802e-01,3.175834347241011657e-01,7.525966863356053915e-02,7.422344608085135187e-01,-2.508666264995704220e-01
4.165442995351963940e-01,-2.668746419730334551e-01,3.183344833448598088e-01,7.494967373147576328e-02,7.397240832204230454e-01,-2.512084985799650783e-01
4.138878271643630646e-01,-2.644197318055049872e-01,3.190820506773507370e-01,7.456337827383077710e-02,7.372110665797162454e-01,-2.513944087688563811e-01
4.112559211712040197e-01,-2.619613318555761849e-01,3.198254001625860377e-01,7.410607548651750032e-02,7.346969090359181109e-01,-2.514366542520030667e-01
4.086486001377215849e-01,-2.595027080501263184e-01,3.205638468602729496e-01,7.358279549819113363e-02,7.321829904019941937e-01,-2.513466048979439704e-01
4.060658527607384216e-01,-2.570465713818776976e-01,3.212967548677945762e-01,7.299831537100218148e-02,7.296705810759817057e-01,-2.511347735866026887e-01
4.035076429071552395e-01,-2.545951767222304762e-01,3.220235348390734775e-01,7.235716904192820986e-02,7.271608502860624768e-01,-2.508108811903752566e-01
4.009739137713282386e-01,-2.521504035863437188e-01,3.227436416021922660e-01,7.166365712880498617e-02,7.246548737105215077e-01,-2.503839166142343697e-01
3.984645912984298155e-01,-2.497138221728720520e-01,3.234565718742288265e-01,7.092185656373944935e-02,7.221536405201247621e-01,-2.498621922702924658e-01
3.959795870074982460e-01,-2.472867473877102817e-01,3.241618620714289412e-01,7.013563002397256441e-02,7.196580598868376200e-01,-2.492533953336711905e-01
3.935188003232871212e-01,-2.448702830612228265e-01,3.248590862125702583e-01,6.930863513658648556e-02,7.171689669994694150e-01,-2.485646351001792598e-01
3.910821205059697991e-01,-2.424653581608473829e-01,3.255478539131638760e-01,6.844433343884417931e-02,7.146871286237465037e-01,-2.478024867420014488e-01
3.886694282513964427e-01,-2.400727564686241655e-01,3.262278084679796630e-01,6.754599908053127155e-02,7.122132482414635923e-01,-2.469730317351668814e-01
3.862805970212603301e-01,-2.376931409222238500e-01,3.268986250192659759e-01,6.661672725854542176e-02,7.097479708007328192e-01,-2.460818952118380698e-01
3.839154941516502162e-01,-2.353270735970930116e-01,3.275600088079521632e-01,6.565944237724434529e-02,7.072918871069119318e-01,-2.451342804713065870e-01
3.815739817795899547e-01,-2.329750321271781832e-01,3.282116935050718443e-01,6.467690593080514805e-02,7.048455378815452477e-01,-2.441350008658697834e-01
3.792559176199254978e-01,-2.306374232147854197e-01,3.288534396206191923e-01,6.367172410613800015e-02,7.024094175145688679e-01,-2.430885092613852827e-01
3.769611556190147761e-01,-2.283145937603488496e-01,3.294850329870450123e-01,6.264635510680202635e-02,6.999839775331109237e-01,-2.419989252571544958e-01
3.746895465068546538e-01,-2.260068400452065196e-01,3.301062833146118924e-01,6.160311619994618404e-02,6.975696298084411717e-01,-2.408700603357781245e-01
